match_id,summoner_name,puuid,champion_name,team_position,win,kills,deaths,assists,total_cs,baron_kills,dragon_kills,double_kills,triple_kills,quadra_kills,penta_kills,largest_multi_kill,killing_sprees,total_damage_dealt_to_champions,damage_dealt_to_buildings,first_blood_kill,first_tower_kill,turret_takedowns,game_duration,total_heal_on_teammates,total_damage_shielded,vision_score,gold_per_minute,kill_participation,kills_under_own_turret,solo_kills,epic_monster_steals,epic_monster_stolen_without_smite,dodge_skillshots_small_window,kill_on_laners_early_jungle_as_jungler
NA1_5358164638,frak,WdAciwLJfcatV_55zvHxrLGkpoTqIWTH45zUnpD-6ZBdxS2N5uEJv7RD6D0UANWKqElnHdswCSH9JA,Nidalee,UTILITY,False,2,8,15,31,0,0,0,0,0,0,1,0,19512,605,False,True,2,2278,0,0,83,269.1022475704371,0.4857142857142857,0,0,0,0,0,0
NA1_5361121321,Buttbeard224,BMG6KUOIrJVIS8ohiAYqu1L_DC4JEbasRYqeAJRaubNerIVYu-keWz2LExyMe1gKZTcq9pLidYZqfw,Quinn,TOP,True,7,7,7,151,0,0,0,0,0,0,1,1,22022,2414,False,False,2,1618,0,0,15,405.6622407987759,0.3783783783783784,0,1,0,0,0,0
NA1_5361121321,trev,4BtRbQUg0ZrKEceNVAtZ5CPhTA6pYqln2GP7qsuX3hUBbNF2vsHFAQMiazZfqZ0g8z7T7Of2aWWznA,Rammus,JUNGLE,True,7,6,15,154,0,2,0,0,0,0,1,2,14585,642,False,False,1,1618,0,0,18,467.4389875087889,0.5945945945945946,1,0,0,0,0,0
NA1_5361121321,Pyanioux,_cXtlPyThOESVsXDyoljmo9Nzps-3tVZ_eL2KaeqfnDX_bNiLDvQolScS6sSdnqGXhFYDU1odyMQJA,Cassiopeia,MIDDLE,True,9,3,8,242,0,0,2,0,0,0,2,2,20173,6177,False,True,4,1618,0,0,23,526.9796875442985,0.4594594594594595,0,1,0,0,0,0
NA1_5361121321,Bendyboy,wbBqqaq6TrD6VymohefN3I-BE2t9ylArAwggDD3eGWa_rruAeuIgxF5-CnPVRH3w2Ne5X3OI3T_gmw,Lucian,BOTTOM,True,12,9,9,152,0,1,1,0,0,0,2,3,27242,1993,True,False,1,1618,0,0,15,432.7355185131627,0.5675675675675675,3,0,0,0,0,0
NA1_5361121321,frak,WdAciwLJfcatV_55zvHxrLGkpoTqIWTH45zUnpD-6ZBdxS2N5uEJv7RD6D0UANWKqElnHdswCSH9JA,FiddleSticks,UTILITY,True,2,4,21,30,0,0,0,0,0,0,1,0,14989,680,False,False,2,1618,0,0,86,322.1567482544894,0.6216216216216216,0,0,0,0,0,0
NA1_5391906577,trev,4BtRbQUg0ZrKEceNVAtZ5CPhTA6pYqln2GP7qsuX3hUBbNF2vsHFAQMiazZfqZ0g8z7T7Of2aWWznA,TwistedFate,TOP,False,9,8,6,202,0,0,0,0,0,0,1,3,20510,7319,False,False,2,1878,0,0,21,463.9787759526323,0.4166666666666667,1,3,0,0,0,0
NA1_5391906577,Shihouin,Ah2x-g1Wz2XJ6hE-lynSRwHR2p4bpea_mcGjLPTLcPfWY6EwWzqRIg3Q46hmVoZJjgrJmstFjv8dqA,Brand,JUNGLE,False,11,7,14,187,0,0,1,0,0,0,2,3,42819,0,False,False,0,1878,0,0,32,460.7094438597243,0.6944444444444444,3,1,0,0,0,0
NA1_5391906577,StoveOnTheGo,WiQKNYHuI269YB4jlpE9xAGN8lJWAkob-Y0AhzS9WvSxUttNFFsx-YkDHxFX_fjrWOXQPwVWmC_3Mg,Karma,MIDDLE,False,2,11,13,177,1,0,0,0,0,0,1,0,20022,0,False,False,0,1878,0,0,18,323.3808978292385,0.4166666666666667,1,1,1,1,0,0
NA1_5391906577,Bendyboy,wbBqqaq6TrD6VymohefN3I-BE2t9ylArAwggDD3eGWa_rruAeuIgxF5-CnPVRH3w2Ne5X3OI3T_gmw,Senna,BOTTOM,False,8,8,9,158,0,0,1,0,0,0,2,2,25536,114,False,False,0,1878,0,0,14,373.5049990797543,0.4722222222222222,4,1,0,0,0,0
NA1_5391906577,frak,WdAciwLJfcatV_55zvHxrLGkpoTqIWTH45zUnpD-6ZBdxS2N5uEJv7RD6D0UANWKqElnHdswCSH9JA,Amumu,UTILITY,False,6,10,12,30,0,0,1,0,0,0,2,1,11565,0,False,False,0,1878,0,0,51,301.26270622370066,0.5,1,0,0,0,0,0
NA1_5373464825,MariaOyonashi,9gV5rJ6mlzUhof0uX4QLfXYWnBhwuFPJd0Ac2J6Xg_0uMOSXY_ZBgTlxwa5Ps307dZ6iev222C3p0g,Yasuo,TOP,False,12,10,1,306,0,1,2,0,0,0,2,2,27119,6171,False,True,3,2213,0,0,25,481.87976786930574,0.37142857142857144,1,7,0,0,0,0
NA1_5373464825,Buttbeard224,BMG6KUOIrJVIS8ohiAYqu1L_DC4JEbasRYqeAJRaubNerIVYu-keWz2LExyMe1gKZTcq9pLidYZqfw,Zac,JUNGLE,False,4,6,9,233,1,1,0,0,0,0,1,1,24166,621,False,False,2,2213,0,0,19,382.53689013506335,0.37142857142857144,0,0,0,0,0,0
NA1_5373464825,Pyanioux,_cXtlPyThOESVsXDyoljmo9Nzps-3tVZ_eL2KaeqfnDX_bNiLDvQolScS6sSdnqGXhFYDU1odyMQJA,Yone,MIDDLE,False,3,11,7,238,0,0,0,0,0,0,1,0,27364,5221,False,False,3,2213,0,0,42,376.5259248709145,0.2857142857142857,0,1,0,0,0,0
NA1_5373464825,frak,WdAciwLJfcatV_55zvHxrLGkpoTqIWTH45zUnpD-6ZBdxS2N5uEJv7RD6D0UANWKqElnHdswCSH9JA,Karthus,BOTTOM,False,13,8,6,232,0,0,1,0,0,0,2,3,55313,4967,False,False,4,2213,0,0,24,441.7383206767392,0.5428571428571428,2,2,0,0,0,0
NA1_5373464825,Bendyboy,wbBqqaq6TrD6VymohefN3I-BE2t9ylArAwggDD3eGWa_rruAeuIgxF5-CnPVRH3w2Ne5X3OI3T_gmw,Thresh,UTILITY,False,3,6,17,22,0,0,0,0,0,0,1,0,14501,372,False,False,2,2213,0,0,78,278.8476400533368,0.5714285714285714,0,1,0,0,0,0
NA1_5422451134,trev,4BtRbQUg0ZrKEceNVAtZ5CPhTA6pYqln2GP7qsuX3hUBbNF2vsHFAQMiazZfqZ0g8z7T7Of2aWWznA,Sion,TOP,True,7,9,13,222,0,0,1,0,0,0,2,1,25630,9509,False,True,6,1864,0,0,14,474.57229319922567,0.5555555555555556,0,1,0,0,0,0
NA1_5422451134,frak,WdAciwLJfcatV_55zvHxrLGkpoTqIWTH45zUnpD-6ZBdxS2N5uEJv7RD6D0UANWKqElnHdswCSH9JA,Lillia,JUNGLE,True,4,3,15,208,0,2,0,0,0,0,1,1,27183,2617,False,False,3,1864,0,0,20,394.05780491458205,0.5277777777777778,0,0,0,0,0,0
NA1_5422451134,e4e6d4d5,rXPR9-t2T8TQbgcUAdY3QPQvBqhDFr-Wj681gnML6f-2tCmimBCoUTRdQIlptb3uMqZjaiM2vnHp2g,Vladimir,MIDDLE,True,9,2,13,269,0,0,1,0,0,0,2,2,37264,3625,False,False,4,1864,0,0,24,491.9814816596166,0.6111111111111112,0,1,0,0,0,0
NA1_5422451134,Buttbeard224,BMG6KUOIrJVIS8ohiAYqu1L_DC4JEbasRYqeAJRaubNerIVYu-keWz2LExyMe1gKZTcq9pLidYZqfw,MissFortune,BOTTOM,True,14,4,12,235,0,0,3,0,0,0,2,4,43785,8478,False,False,6,1864,0,0,11,509.01989753116806,0.7222222222222222,0,0,0,0,0,0
NA1_5422451134,Pyanioux,_cXtlPyThOESVsXDyoljmo9Nzps-3tVZ_eL2KaeqfnDX_bNiLDvQolScS6sSdnqGXhFYDU1odyMQJA,Taric,UTILITY,True,2,9,23,20,0,0,0,0,0,0,1,0,7179,1911,True,False,4,1864,0,0,52,287.26483688734845,0.6944444444444444,1,0,0,0,0,0
